,LocID,AP_NAME,CITY,STATE,Latitude,Longitude,Airport,Year,Departure_Cancellations,Arrival_Cancellations,Departure_Diversions,Arrival_Diversions,departures_for_metric_computation,arrivals_for_metric_computation,percent_on_time_gatedepartures,percent_on_time_airport_departures,percent_on_time_gate_arrivals,average_gate_departure_delay,average_taxi_out_time,average_taxi_out_delay,average_airport_departure_delay,average_airborne_delay,average_taxi_indelay,average_block_delay,average_gate_arrival_delay
2961,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2011.0,153.0,125.0,21.0,17.0,16005.0,16036.0,0.7683,0.7321,0.7312,12.35,12.16,3.1,14.32,2.82,1.17,3.71,13.87
2962,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2011.0,153.0,125.0,21.0,17.0,14802.0,14837.0,0.8128,0.7919,0.7853,10.22,11.9,2.32,11.52,2.67,0.68,2.88,10.95
2963,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2011.0,153.0,125.0,21.0,17.0,14769.0,14859.0,0.7944,0.7699,0.7574,11.54,11.77,2.5,12.97,3.07,0.73,3.12,12.86
2964,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2011.0,153.0,125.0,21.0,17.0,14458.0,14632.0,0.7738,0.7484,0.7484,12.76,11.89,2.64,14.33,3.35,0.77,3.3,13.57
2965,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2011.0,153.0,125.0,21.0,17.0,15601.0,15682.0,0.7692,0.7362,0.7587,14.0,12.51,3.14,15.98,3.23,0.84,3.2,12.85
2966,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2011.0,153.0,125.0,21.0,17.0,15346.0,15242.0,0.7754,0.7483,0.7683,14.15,12.5,2.72,15.76,2.89,0.95,2.91,12.66
2967,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2011.0,153.0,125.0,21.0,17.0,16231.0,16208.0,0.7632,0.7332,0.7512,14.56,12.67,2.74,16.29,3.19,0.99,3.78,13.81
2968,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2012.0,150.0,104.0,27.0,31.0,17764.0,17852.0,0.7411,0.7053,0.7011,13.53,11.4,3.03,15.56,2.48,1.0,3.52,15.67
2969,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2012.0,150.0,104.0,27.0,31.0,16005.0,16036.0,0.7683,0.7321,0.7312,12.35,12.16,3.1,14.32,2.82,1.17,3.71,13.87
2970,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2012.0,150.0,104.0,27.0,31.0,14802.0,14837.0,0.8128,0.7919,0.7853,10.22,11.9,2.32,11.52,2.67,0.68,2.88,10.95
2971,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2012.0,150.0,104.0,27.0,31.0,14769.0,14859.0,0.7944,0.7699,0.7574,11.54,11.77,2.5,12.97,3.07,0.73,3.12,12.86
2972,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2012.0,150.0,104.0,27.0,31.0,14458.0,14632.0,0.7738,0.7484,0.7484,12.76,11.89,2.64,14.33,3.35,0.77,3.3,13.57
2973,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2012.0,150.0,104.0,27.0,31.0,15601.0,15682.0,0.7692,0.7362,0.7587,14.0,12.51,3.14,15.98,3.23,0.84,3.2,12.85
2974,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2012.0,150.0,104.0,27.0,31.0,15346.0,15242.0,0.7754,0.7483,0.7683,14.15,12.5,2.72,15.76,2.89,0.95,2.91,12.66
2975,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2012.0,150.0,104.0,27.0,31.0,16231.0,16208.0,0.7632,0.7332,0.7512,14.56,12.67,2.74,16.29,3.19,0.99,3.78,13.81
2976,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2013.0,155.0,121.0,18.0,26.0,17764.0,17852.0,0.7411,0.7053,0.7011,13.53,11.4,3.03,15.56,2.48,1.0,3.52,15.67
2977,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2013.0,155.0,121.0,18.0,26.0,16005.0,16036.0,0.7683,0.7321,0.7312,12.35,12.16,3.1,14.32,2.82,1.17,3.71,13.87
2978,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2013.0,155.0,121.0,18.0,26.0,14802.0,14837.0,0.8128,0.7919,0.7853,10.22,11.9,2.32,11.52,2.67,0.68,2.88,10.95
2979,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2013.0,155.0,121.0,18.0,26.0,14769.0,14859.0,0.7944,0.7699,0.7574,11.54,11.77,2.5,12.97,3.07,0.73,3.12,12.86
2980,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2013.0,155.0,121.0,18.0,26.0,14458.0,14632.0,0.7738,0.7484,0.7484,12.76,11.89,2.64,14.33,3.35,0.77,3.3,13.57
2981,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2013.0,155.0,121.0,18.0,26.0,15601.0,15682.0,0.7692,0.7362,0.7587,14.0,12.51,3.14,15.98,3.23,0.84,3.2,12.85
2982,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2013.0,155.0,121.0,18.0,26.0,15346.0,15242.0,0.7754,0.7483,0.7683,14.15,12.5,2.72,15.76,2.89,0.95,2.91,12.66
2983,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2013.0,155.0,121.0,18.0,26.0,16231.0,16208.0,0.7632,0.7332,0.7512,14.56,12.67,2.74,16.29,3.19,0.99,3.78,13.81
2984,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2014.0,198.0,154.0,25.0,17.0,17764.0,17852.0,0.7411,0.7053,0.7011,13.53,11.4,3.03,15.56,2.48,1.0,3.52,15.67
2985,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2014.0,198.0,154.0,25.0,17.0,16005.0,16036.0,0.7683,0.7321,0.7312,12.35,12.16,3.1,14.32,2.82,1.17,3.71,13.87
2986,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2014.0,198.0,154.0,25.0,17.0,14802.0,14837.0,0.8128,0.7919,0.7853,10.22,11.9,2.32,11.52,2.67,0.68,2.88,10.95
2987,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2014.0,198.0,154.0,25.0,17.0,14769.0,14859.0,0.7944,0.7699,0.7574,11.54,11.77,2.5,12.97,3.07,0.73,3.12,12.86
2988,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2014.0,198.0,154.0,25.0,17.0,14458.0,14632.0,0.7738,0.7484,0.7484,12.76,11.89,2.64,14.33,3.35,0.77,3.3,13.57
2989,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2014.0,198.0,154.0,25.0,17.0,15601.0,15682.0,0.7692,0.7362,0.7587,14.0,12.51,3.14,15.98,3.23,0.84,3.2,12.85
2990,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2014.0,198.0,154.0,25.0,17.0,15346.0,15242.0,0.7754,0.7483,0.7683,14.15,12.5,2.72,15.76,2.89,0.95,2.91,12.66
2991,PSP,PALM SPRINGS INTL,PALM SPRINGS,CA,33.829667,-116.506694,PSP,2014.0,198.0,154.0,25.0,17.0,16231.0,16208.0,0.7632,0.7332,0.7512,14.56,12.67,2.74,16.29,3.19,0.99,3.78,13.81
2992,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2004.0,2508.0,2727.0,382.0,270.0,307973.0,307061.0,0.8144,0.7604,0.8093,10.17,14.08,4.1,13.22,3.03,2.41,3.52,10.47
2993,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2004.0,2508.0,2727.0,382.0,270.0,306439.0,306044.0,0.801,0.7546,0.7923,10.55,13.9,3.72,13.22,3.02,2.37,3.54,11.22
2994,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2004.0,2508.0,2727.0,382.0,270.0,306821.0,306201.0,0.7819,0.7213,0.7561,11.81,14.82,4.36,15.0,3.18,2.93,4.11,13.23
2995,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2004.0,2508.0,2727.0,382.0,270.0,316257.0,316715.0,0.777,0.6992,0.7501,12.42,15.71,4.81,16.24,3.19,3.58,4.05,14.09
2996,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2004.0,2508.0,2727.0,382.0,270.0,293640.0,294144.0,0.7942,0.7478,0.7675,12.15,14.82,3.37,14.62,3.07,2.69,3.93,13.51
2997,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2004.0,2508.0,2727.0,382.0,270.0,262782.0,262838.0,0.833,0.8032,0.8153,9.95,13.68,2.63,11.65,2.75,2.15,2.77,10.83
2998,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2004.0,2508.0,2727.0,382.0,270.0,269895.0,270550.0,0.8106,0.7674,0.7992,11.27,14.09,3.22,13.57,2.65,2.97,2.92,11.59
2999,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2004.0,2508.0,2727.0,382.0,270.0,284127.0,284618.0,0.8082,0.7493,0.7809,11.02,14.86,3.96,14.02,2.77,3.31,3.63,12.32
3000,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2004.0,2508.0,2727.0,382.0,270.0,284637.0,285252.0,0.8022,0.7334,0.7884,11.55,15.39,4.44,14.95,2.47,4.0,3.12,12.14
3001,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2004.0,2508.0,2727.0,382.0,270.0,288214.0,288965.0,0.8001,0.7435,0.7844,11.69,15.21,3.98,14.58,2.33,3.53,3.17,12.66
3002,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2004.0,2508.0,2727.0,382.0,270.0,303156.0,302628.0,0.7681,0.7048,0.7652,13.32,15.44,4.09,16.46,2.64,3.9,3.63,13.99
3003,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2005.0,2379.0,2592.0,363.0,171.0,307973.0,307061.0,0.8144,0.7604,0.8093,10.17,14.08,4.1,13.22,3.03,2.41,3.52,10.47
3004,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2005.0,2379.0,2592.0,363.0,171.0,306439.0,306044.0,0.801,0.7546,0.7923,10.55,13.9,3.72,13.22,3.02,2.37,3.54,11.22
3005,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2005.0,2379.0,2592.0,363.0,171.0,306821.0,306201.0,0.7819,0.7213,0.7561,11.81,14.82,4.36,15.0,3.18,2.93,4.11,13.23
3006,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2005.0,2379.0,2592.0,363.0,171.0,316257.0,316715.0,0.777,0.6992,0.7501,12.42,15.71,4.81,16.24,3.19,3.58,4.05,14.09
3007,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2005.0,2379.0,2592.0,363.0,171.0,293640.0,294144.0,0.7942,0.7478,0.7675,12.15,14.82,3.37,14.62,3.07,2.69,3.93,13.51
3008,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2005.0,2379.0,2592.0,363.0,171.0,262782.0,262838.0,0.833,0.8032,0.8153,9.95,13.68,2.63,11.65,2.75,2.15,2.77,10.83
3009,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2005.0,2379.0,2592.0,363.0,171.0,269895.0,270550.0,0.8106,0.7674,0.7992,11.27,14.09,3.22,13.57,2.65,2.97,2.92,11.59
3010,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2005.0,2379.0,2592.0,363.0,171.0,284127.0,284618.0,0.8082,0.7493,0.7809,11.02,14.86,3.96,14.02,2.77,3.31,3.63,12.32
3011,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2005.0,2379.0,2592.0,363.0,171.0,284637.0,285252.0,0.8022,0.7334,0.7884,11.55,15.39,4.44,14.95,2.47,4.0,3.12,12.14
3012,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2005.0,2379.0,2592.0,363.0,171.0,288214.0,288965.0,0.8001,0.7435,0.7844,11.69,15.21,3.98,14.58,2.33,3.53,3.17,12.66
3013,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2005.0,2379.0,2592.0,363.0,171.0,303156.0,302628.0,0.7681,0.7048,0.7652,13.32,15.44,4.09,16.46,2.64,3.9,3.63,13.99
3014,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2006.0,3028.0,3248.0,379.0,260.0,307973.0,307061.0,0.8144,0.7604,0.8093,10.17,14.08,4.1,13.22,3.03,2.41,3.52,10.47
3015,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2006.0,3028.0,3248.0,379.0,260.0,306439.0,306044.0,0.801,0.7546,0.7923,10.55,13.9,3.72,13.22,3.02,2.37,3.54,11.22
3016,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2006.0,3028.0,3248.0,379.0,260.0,306821.0,306201.0,0.7819,0.7213,0.7561,11.81,14.82,4.36,15.0,3.18,2.93,4.11,13.23
3017,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2006.0,3028.0,3248.0,379.0,260.0,316257.0,316715.0,0.777,0.6992,0.7501,12.42,15.71,4.81,16.24,3.19,3.58,4.05,14.09
3018,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2006.0,3028.0,3248.0,379.0,260.0,293640.0,294144.0,0.7942,0.7478,0.7675,12.15,14.82,3.37,14.62,3.07,2.69,3.93,13.51
3019,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2006.0,3028.0,3248.0,379.0,260.0,262782.0,262838.0,0.833,0.8032,0.8153,9.95,13.68,2.63,11.65,2.75,2.15,2.77,10.83
3020,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2006.0,3028.0,3248.0,379.0,260.0,269895.0,270550.0,0.8106,0.7674,0.7992,11.27,14.09,3.22,13.57,2.65,2.97,2.92,11.59
3021,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2006.0,3028.0,3248.0,379.0,260.0,284127.0,284618.0,0.8082,0.7493,0.7809,11.02,14.86,3.96,14.02,2.77,3.31,3.63,12.32
3022,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2006.0,3028.0,3248.0,379.0,260.0,284637.0,285252.0,0.8022,0.7334,0.7884,11.55,15.39,4.44,14.95,2.47,4.0,3.12,12.14
3023,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2006.0,3028.0,3248.0,379.0,260.0,288214.0,288965.0,0.8001,0.7435,0.7844,11.69,15.21,3.98,14.58,2.33,3.53,3.17,12.66
3024,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2006.0,3028.0,3248.0,379.0,260.0,303156.0,302628.0,0.7681,0.7048,0.7652,13.32,15.44,4.09,16.46,2.64,3.9,3.63,13.99
3025,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2007.0,3259.0,3417.0,398.0,208.0,307973.0,307061.0,0.8144,0.7604,0.8093,10.17,14.08,4.1,13.22,3.03,2.41,3.52,10.47
3026,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2007.0,3259.0,3417.0,398.0,208.0,306439.0,306044.0,0.801,0.7546,0.7923,10.55,13.9,3.72,13.22,3.02,2.37,3.54,11.22
3027,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2007.0,3259.0,3417.0,398.0,208.0,306821.0,306201.0,0.7819,0.7213,0.7561,11.81,14.82,4.36,15.0,3.18,2.93,4.11,13.23
3028,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2007.0,3259.0,3417.0,398.0,208.0,316257.0,316715.0,0.777,0.6992,0.7501,12.42,15.71,4.81,16.24,3.19,3.58,4.05,14.09
3029,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2007.0,3259.0,3417.0,398.0,208.0,293640.0,294144.0,0.7942,0.7478,0.7675,12.15,14.82,3.37,14.62,3.07,2.69,3.93,13.51
3030,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2007.0,3259.0,3417.0,398.0,208.0,262782.0,262838.0,0.833,0.8032,0.8153,9.95,13.68,2.63,11.65,2.75,2.15,2.77,10.83
3031,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2007.0,3259.0,3417.0,398.0,208.0,269895.0,270550.0,0.8106,0.7674,0.7992,11.27,14.09,3.22,13.57,2.65,2.97,2.92,11.59
3032,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2007.0,3259.0,3417.0,398.0,208.0,284127.0,284618.0,0.8082,0.7493,0.7809,11.02,14.86,3.96,14.02,2.77,3.31,3.63,12.32
3033,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2007.0,3259.0,3417.0,398.0,208.0,284637.0,285252.0,0.8022,0.7334,0.7884,11.55,15.39,4.44,14.95,2.47,4.0,3.12,12.14
3034,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2007.0,3259.0,3417.0,398.0,208.0,288214.0,288965.0,0.8001,0.7435,0.7844,11.69,15.21,3.98,14.58,2.33,3.53,3.17,12.66
3035,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2007.0,3259.0,3417.0,398.0,208.0,303156.0,302628.0,0.7681,0.7048,0.7652,13.32,15.44,4.09,16.46,2.64,3.9,3.63,13.99
3036,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2008.0,2838.0,3077.0,476.0,237.0,307973.0,307061.0,0.8144,0.7604,0.8093,10.17,14.08,4.1,13.22,3.03,2.41,3.52,10.47
3037,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2008.0,2838.0,3077.0,476.0,237.0,306439.0,306044.0,0.801,0.7546,0.7923,10.55,13.9,3.72,13.22,3.02,2.37,3.54,11.22
3038,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2008.0,2838.0,3077.0,476.0,237.0,306821.0,306201.0,0.7819,0.7213,0.7561,11.81,14.82,4.36,15.0,3.18,2.93,4.11,13.23
3039,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2008.0,2838.0,3077.0,476.0,237.0,316257.0,316715.0,0.777,0.6992,0.7501,12.42,15.71,4.81,16.24,3.19,3.58,4.05,14.09
3040,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2008.0,2838.0,3077.0,476.0,237.0,293640.0,294144.0,0.7942,0.7478,0.7675,12.15,14.82,3.37,14.62,3.07,2.69,3.93,13.51
3041,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2008.0,2838.0,3077.0,476.0,237.0,262782.0,262838.0,0.833,0.8032,0.8153,9.95,13.68,2.63,11.65,2.75,2.15,2.77,10.83
3042,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2008.0,2838.0,3077.0,476.0,237.0,269895.0,270550.0,0.8106,0.7674,0.7992,11.27,14.09,3.22,13.57,2.65,2.97,2.92,11.59
3043,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2008.0,2838.0,3077.0,476.0,237.0,284127.0,284618.0,0.8082,0.7493,0.7809,11.02,14.86,3.96,14.02,2.77,3.31,3.63,12.32
3044,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2008.0,2838.0,3077.0,476.0,237.0,284637.0,285252.0,0.8022,0.7334,0.7884,11.55,15.39,4.44,14.95,2.47,4.0,3.12,12.14
3045,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2008.0,2838.0,3077.0,476.0,237.0,288214.0,288965.0,0.8001,0.7435,0.7844,11.69,15.21,3.98,14.58,2.33,3.53,3.17,12.66
3046,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2008.0,2838.0,3077.0,476.0,237.0,303156.0,302628.0,0.7681,0.7048,0.7652,13.32,15.44,4.09,16.46,2.64,3.9,3.63,13.99
3047,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2009.0,1911.0,2000.0,363.0,209.0,307973.0,307061.0,0.8144,0.7604,0.8093,10.17,14.08,4.1,13.22,3.03,2.41,3.52,10.47
3048,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2009.0,1911.0,2000.0,363.0,209.0,306439.0,306044.0,0.801,0.7546,0.7923,10.55,13.9,3.72,13.22,3.02,2.37,3.54,11.22
3049,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2009.0,1911.0,2000.0,363.0,209.0,306821.0,306201.0,0.7819,0.7213,0.7561,11.81,14.82,4.36,15.0,3.18,2.93,4.11,13.23
3050,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2009.0,1911.0,2000.0,363.0,209.0,316257.0,316715.0,0.777,0.6992,0.7501,12.42,15.71,4.81,16.24,3.19,3.58,4.05,14.09
3051,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2009.0,1911.0,2000.0,363.0,209.0,293640.0,294144.0,0.7942,0.7478,0.7675,12.15,14.82,3.37,14.62,3.07,2.69,3.93,13.51
3052,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2009.0,1911.0,2000.0,363.0,209.0,262782.0,262838.0,0.833,0.8032,0.8153,9.95,13.68,2.63,11.65,2.75,2.15,2.77,10.83
3053,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2009.0,1911.0,2000.0,363.0,209.0,269895.0,270550.0,0.8106,0.7674,0.7992,11.27,14.09,3.22,13.57,2.65,2.97,2.92,11.59
3054,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2009.0,1911.0,2000.0,363.0,209.0,284127.0,284618.0,0.8082,0.7493,0.7809,11.02,14.86,3.96,14.02,2.77,3.31,3.63,12.32
3055,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2009.0,1911.0,2000.0,363.0,209.0,284637.0,285252.0,0.8022,0.7334,0.7884,11.55,15.39,4.44,14.95,2.47,4.0,3.12,12.14
3056,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2009.0,1911.0,2000.0,363.0,209.0,288214.0,288965.0,0.8001,0.7435,0.7844,11.69,15.21,3.98,14.58,2.33,3.53,3.17,12.66
3057,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2009.0,1911.0,2000.0,363.0,209.0,303156.0,302628.0,0.7681,0.7048,0.7652,13.32,15.44,4.09,16.46,2.64,3.9,3.63,13.99
3058,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2010.0,2206.0,2292.0,420.0,240.0,307973.0,307061.0,0.8144,0.7604,0.8093,10.17,14.08,4.1,13.22,3.03,2.41,3.52,10.47
3059,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2010.0,2206.0,2292.0,420.0,240.0,306439.0,306044.0,0.801,0.7546,0.7923,10.55,13.9,3.72,13.22,3.02,2.37,3.54,11.22
3060,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2010.0,2206.0,2292.0,420.0,240.0,306821.0,306201.0,0.7819,0.7213,0.7561,11.81,14.82,4.36,15.0,3.18,2.93,4.11,13.23
3061,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2010.0,2206.0,2292.0,420.0,240.0,316257.0,316715.0,0.777,0.6992,0.7501,12.42,15.71,4.81,16.24,3.19,3.58,4.05,14.09
3062,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2010.0,2206.0,2292.0,420.0,240.0,293640.0,294144.0,0.7942,0.7478,0.7675,12.15,14.82,3.37,14.62,3.07,2.69,3.93,13.51
3063,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2010.0,2206.0,2292.0,420.0,240.0,262782.0,262838.0,0.833,0.8032,0.8153,9.95,13.68,2.63,11.65,2.75,2.15,2.77,10.83
3064,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2010.0,2206.0,2292.0,420.0,240.0,269895.0,270550.0,0.8106,0.7674,0.7992,11.27,14.09,3.22,13.57,2.65,2.97,2.92,11.59
3065,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2010.0,2206.0,2292.0,420.0,240.0,284127.0,284618.0,0.8082,0.7493,0.7809,11.02,14.86,3.96,14.02,2.77,3.31,3.63,12.32
3066,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2010.0,2206.0,2292.0,420.0,240.0,284637.0,285252.0,0.8022,0.7334,0.7884,11.55,15.39,4.44,14.95,2.47,4.0,3.12,12.14
3067,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2010.0,2206.0,2292.0,420.0,240.0,288214.0,288965.0,0.8001,0.7435,0.7844,11.69,15.21,3.98,14.58,2.33,3.53,3.17,12.66
3068,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2010.0,2206.0,2292.0,420.0,240.0,303156.0,302628.0,0.7681,0.7048,0.7652,13.32,15.44,4.09,16.46,2.64,3.9,3.63,13.99
3069,LAX,LOS ANGELES INTL,LOS ANGELES,CA,33.942496,-118.408068,LAX,2011.0,2617.0,2764.0,439.0,341.0,307973.0,307061.0,0.8144,0.7604,0.8093,10.17,14.08,4.1,13.22,3.03,2.41,3.52,10.47
